gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
891157574	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/279824	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.392708	-100.36468	29981.0						2008-09-12T11:14:34	12	9	2008	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	279824		Carlos G Velazco-Macias	2013-05-27T20:39:34	CC_BY_NC_4_0	Carlos G Velazco-Macias	Carlos G Velazco-Macias			2026-04-18T06:46:17.103Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6195869942	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/348130743	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Tamaulipas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.04061	-99.265994	9.0						2026-04-04T15:29:08	4	4	2026	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	348130743		Liliana Ramírez-Freire	2026-04-07T19:41:28	CC_BY_4_0	Liliana Ramírez-Freire	Liliana Ramírez-Freire			2026-04-18T11:20:12.997Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6130630739	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/334611403	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Veracruz	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.516538	-97.0608	67.0						2026-01-12T14:36:10	12	1	2026	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	334611403		Peter Quakenbush	2026-01-13T14:59:17	CC_BY_4_0	Peter Quakenbush	Peter Quakenbush			2026-04-18T11:17:12.489Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5935951961	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/328996550	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Tamaulipas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.010195	-99.296678	203.0						2025-11-22T14:17	22	11	2025	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	328996550		diego_romeroa	2025-12-01T00:39:26	CC_BY_NC_4_0	diego_romeroa	diego_romeroa			2026-04-18T08:11:20.831Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5920317684	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/329060743	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Tamaulipas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.778498	-98.86953							2025-11-22T14:16:09	22	11	2025	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	329060743		Marcelo Alí Martínez-Guerra	2025-12-09T03:43:54	CC_BY_NC_4_0	Miguel Narváez	Miguel Narváez			2026-04-18T08:11:22.084Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5897835272	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/201718147	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.451394	-100.251594	10.0						2024-02-27T12:21	27	2	2024	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	201718147		M. Socorro González Elizondo	2025-06-10T23:51:45	CC_BY_NC_4_0	Álvaro San José Elizundia	Álvaro San José Elizundia			2026-04-18T07:38:44.096Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5892405254	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/325278121	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.59329	-100.344911	443.0						2025-11-06T11:51:45	6	11	2025	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	325278121		Pepe	2025-11-07T02:27:51	CC_BY_NC_4_0	Pepe	Pepe			2026-04-18T08:10:19.591Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5292351091	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/248176227	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.364019	-100.195021							2024-10-07T12:18	7	10	2024	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	248176227		M. Socorro González Elizondo	2025-06-10T23:45:33	CC_BY_NC_4_0	Craig Jackson	Craig Jackson			2026-04-18T07:49:57.212Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5187803698	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/284732049	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		San Luis Potosí	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.400345	-99.073658	10.0						2025-05-26T16:53:34	26	5	2025	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	284732049		Michel Langeveld	2025-06-08T01:28:34	CC_BY_NC_4_0	timendez	timendez			2026-04-18T11:05:37.895Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5037029071	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/256590609	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.593722	-100.345378	518.0						2024-12-28T10:42:38	28	12	2024	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	256590609		Pepe	2024-12-29T05:19:30	CC_BY_NC_4_0	Pepe	Pepe			2026-04-18T09:32:30.495Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4872370944	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/218958247	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.913212	-99.799258							2024-05-24T17:21	24	5	2024	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	218958247		Silvino Eduardo	2024-05-28T19:20:12	CC_BY_NC_4_0	Silvino Eduardo	Silvino Eduardo			2026-04-18T10:51:15.503Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4600049251	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194923057	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.364819	-100.196756							2023-12-23T11:50:40	23	12	2023	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	194923057		Jesus Bartolo	2023-12-26T21:28:06	CC_BY_NC_4_0	Jesus Bartolo	Jesus Bartolo			2026-04-18T07:36:50.575Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4525229874	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199628594	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.33143	-100.247019							2022-06-25T11:49:10	25	6	2022	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	199628594		Jonh Esqueda	2024-02-18T02:10:37	CC_BY_NC_4_0	Jonh Esqueda	Jonh Esqueda			2026-04-18T07:38:15.876Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4424198077	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/186342813	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.348678	-100.355264							2023-10-04T11:55:12	4	10	2023	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	186342813		Maykol De Jesus Calva	2023-10-05T23:02:50	CC_BY_NC_4_0	Maykol De Jesus Calva	Maykol De Jesus Calva			2026-04-18T07:33:52.107Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4153481742	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/170742457	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.085191	-99.972038							2023-07-02T11:57:29	2	7	2023	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	170742457		Dani	2023-07-02T22:49:41	CC_BY_NC_4_0	Dani	Dani			2026-04-18T07:29:42.965Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4121187519	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/153499649	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Hidalgo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.138077	-98.503874	31.0						2022-05-18T11:46	18	5	2022	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	153499649		Rancho Santa Elena, Huasca de Ocampo	2023-04-04T22:36:54	CC_BY_NC_4_0	Rancho Santa Elena, Huasca de Ocampo	Rancho Santa Elena, Huasca de Ocampo			2026-04-18T10:36:23.591Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4120914553	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/153499646	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Hidalgo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.138057	-98.503863	31.0						2022-05-18T04:34	18	5	2022	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	153499646		Rancho Santa Elena, Huasca de Ocampo	2023-04-04T22:36:54	CC_BY_NC_4_0	Rancho Santa Elena, Huasca de Ocampo	Rancho Santa Elena, Huasca de Ocampo			2026-04-18T10:36:21.713Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4111609660	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/158482353	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.364142	-100.195053							2023-04-29T11:52:22	29	4	2023	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	158482353		Carlos G Velazco-Macias	2023-05-01T04:20:42	CC_BY_NC_4_0	Carlos G Velazco-Macias	Carlos G Velazco-Macias			2026-04-18T10:37:28.480Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4102808168	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/158480437	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.36403	-100.19503							2023-04-29T11:53	29	4	2023	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	158480437		Liliana Ramírez-Freire	2023-05-01T04:14:12	CC_BY_4_0	Liliana Ramírez-Freire	Liliana Ramírez-Freire			2026-04-18T09:00:08.318Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4102605389	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103479829	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Hidalgo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.133315	-98.515207	1847.0						2021-11-17T06:37	17	11	2021	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	103479829		carolina_chun	2021-12-22T17:40:43	CC_BY_NC_4_0	carolina_chun	carolina_chun			2026-04-18T07:10:45.978Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4102563511	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/153499652	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Hidalgo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.138098	-98.503842	31.0						2021-11-15T17:34	15	11	2021	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	153499652		Rancho Santa Elena, Huasca de Ocampo	2023-04-04T22:36:55	CC_BY_NC_4_0	Rancho Santa Elena, Huasca de Ocampo	Rancho Santa Elena, Huasca de Ocampo			2026-04-18T10:36:23.359Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4062938033	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/150848628	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.363838	-100.195058	6.0						2023-03-10T11:24:08	10	3	2023	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	150848628		Carlos G Velazco-Macias	2023-03-11T20:08:13	CC_BY_NC_4_0	Carlos G Velazco-Macias	Carlos G Velazco-Macias			2026-04-18T08:57:53.654Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3923434353	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/51313890	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.556651	-100.21862	29958.0						2020-06-28T10:22:02	28	6	2020	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	51313890		Carlos G Velazco-Macias	2021-09-15T22:06:55	CC_BY_NC_4_0	Oswaldo ZZ	Oswaldo ZZ			2026-04-18T08:26:15.139Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3872960589	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109700810	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.405437	-100.210603							2022-03-27T10:56:57	27	3	2022	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	109700810				CC_BY_NC_4_0	Antonio Sarabia	Antonio Sarabia			2026-04-18T07:12:21.825Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3858218333	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/9510129	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Veracruz	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.533967	-97.0726							2017-10-12T12:19	12	10	2017	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	9510129		pronaturaveracruz_zonastempladas	2018-01-17T19:15:51	CC_BY_NC_4_0	pronaturaveracruz_zonastempladas	pronaturaveracruz_zonastempladas			2026-04-18T08:18:49.814Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3759832181	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109699735	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.406371	-100.21622							2022-03-27T11:43:33	27	3	2022	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	109699735		Antonio Sarabia	2022-03-28T00:35:16	CC_BY_NC_4_0	Antonio Sarabia	Antonio Sarabia			2026-04-18T08:45:51.236Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3759819134	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109700888	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.405482	-100.210365							2022-03-27T10:55:47	27	3	2022	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	109700888		Antonio Sarabia	2022-03-27T22:38:19	CC_BY_NC_4_0	Antonio Sarabia	Antonio Sarabia			2026-04-18T08:45:48.037Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3759566160	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109700516	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.405079	-100.211678	119.0						2022-03-27T11:24:54	27	3	2022	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	109700516		Antonio Sarabia	2022-03-27T22:34:57	CC_BY_NC_4_0	Antonio Sarabia	Antonio Sarabia			2026-04-18T08:45:48.792Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3455387568	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/102215750	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.217596	-100.148227							2021-11-28T11:09:51	28	11	2021	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	102215750		Antonio Sarabia	2021-11-30T02:51:31	CC_BY_NC_4_0	Antonio Sarabia	Antonio Sarabia			2026-04-18T08:43:21.648Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3385159244	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/97092320	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.367935	-100.220387							2021-10-03T16:20:45	3	10	2021	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	97092320		Antonio Sarabia	2021-10-04T00:18:50	CC_BY_NC_4_0	Antonio Sarabia	Antonio Sarabia			2026-04-18T07:09:17.186Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3302124099	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/80773628	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Veracruz	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.518263	-97.060989							2021-05-25T13:53:48	25	5	2021	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	80773628		Andrew Tree	2021-05-29T20:57:19	CC_BY_NC_4_0	Sarahí Díaz	Sarahí Díaz			2026-04-18T10:20:04.990Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3090554367	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10350131	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.892699	-99.789652	690.0						2018-03-17T14:33	17	3	2018	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	10350131		Elsa Hernández	2018-03-22T00:44:44	CC_BY_NC_4_0	Elsa Hernández	Elsa Hernández			2026-04-18T10:06:01.438Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3070250710	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32702230	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Tamaulipas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.052063	-99.242607							2019-09-12T18:38:46	12	9	2019	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	32702230		Joey Santore	2019-09-14T16:02:38	CC_BY_NC_4_0	Joey Santore	Joey Santore			2026-04-18T08:22:20.397Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3059001809	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/70206474	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Veracruz	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.511295	-97.07753	61.0						2020-06-09T07:16	9	6	2020	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	70206474		El Chivizcoyo	2021-02-26T18:12:43	CC_BY_NC_4_0	El Chivizcoyo	El Chivizcoyo			2026-04-18T08:32:36.128Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3005178136	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66675352	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.917396	-99.803126	122.0						2014-10-01T09:22	1	10	2014	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	66675352		Jeff Bisbee	2020-12-16T23:36:55	CC_BY_NC_4_0	Jeff Bisbee	Jeff Bisbee			2026-04-18T08:31:09.533Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2984537862	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/64585749	Plantae	Tracheophyta	Pinopsida	Pinales	Taxaceae	Taxus	Taxus globosa		SPECIES	Taxus globosa Schltdl.	Taxus globosa		MX		Nuevo León	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.92288	-99.805778	4.0						2020-11-01T17:27:15	1	11	2020	5284554	5284554	HUMAN_OBSERVATION	iNaturalist	Observations	64585749		Flaviano Zubieta	2020-11-10T07:53:16	CC_BY_NC_4_0	Flaviano Zubieta	Flaviano Zubieta			2026-04-18T10:17:03.445Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
